/root/miniconda3/bin/python /root/autodl-tmp/combined/pointnet.pytorch-master-3.16/utils/train_classification.py
bash: line 0: cd: /root/autodl-tmp/combined/pointnet-master/utils: No such file or directory
/root/autodl-tmp/combined/pointclip_sch/clip/clip.py:23: UserWarning: PyTorch version 1.7.1 or higher is recommended
  warnings.warn("PyTorch version 1.7.1 or higher is recommended")
Namespace(backbone='', batchSize=100, config_file='/root/autodl-tmp/combined/pointclip_sch/configs/trainers/PointCLIP_ZS/rn50.yaml', dataset='/root/autodl-tmp/combined/data/scanobjectnn', dataset_config_file='/root/autodl-tmp/combined/pointclip_sch/configs/datasets/scanobjectnn.yaml', dataset_type='scanobjectnn', feature_transform=False, model='', nepoch=200, num_points=2500, opts=[], outf='cls', output_dir='output/PointCLIP_ZS/rn50/scanobjectnn', resume='', seed=2, trainer='PointCLIP_ZS', workers=4, zero_shot=True)
Random Seed:  1191
{'bag': 0, 'bin': 1, 'box': 2, 'cabinet': 3, 'chair': 4, 'desk': 5, 'display': 6, 'door': 7, 'shelf': 8, 'table': 9, 'bed': 10, 'pillow': 11, 'sink': 12, 'sofa': 13, 'toilet': 14}
{'bag': 0, 'bin': 1, 'box': 2, 'cabinet': 3, 'chair': 4, 'desk': 5, 'display': 6, 'door': 7, 'shelf': 8, 'table': 9, 'bed': 10, 'pillow': 11, 'sink': 12, 'sofa': 13, 'toilet': 14}
25261 3475
classes 15
Loading evaluator: Classification
/root/miniconda3/lib/python3.8/site-packages/torch/nn/functional.py:2952: UserWarning: nn.functional.upsample is deprecated. Use nn.functional.interpolate instead.
  warnings.warn("nn.functional.upsample is deprecated. Use nn.functional.interpolate instead.")
/root/miniconda3/lib/python3.8/site-packages/torch/optim/lr_scheduler.py:131: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
[Epoch 103] Train loss: 0.556, accuracy: 0.917
[Epoch 103] Test loss: 2.398, accuracy: 0.619
[Epoch 104] Train loss: 0.551, accuracy: 0.919
[Epoch 104] Test loss: 2.408, accuracy: 0.614
[Epoch 105] Train loss: 0.554, accuracy: 0.921
[Epoch 105] Test loss: 2.380, accuracy: 0.622
[Epoch 106] Train loss: 0.549, accuracy: 0.920
[Epoch 106] Test loss: 2.400, accuracy: 0.619
[Epoch 107] Train loss: 0.547, accuracy: 0.922
[Epoch 107] Test loss: 2.393, accuracy: 0.621
[Epoch 108] Train loss: 0.553, accuracy: 0.919
[Epoch 108] Test loss: 2.408, accuracy: 0.618
[Epoch 109] Train loss: 0.548, accuracy: 0.923
[Epoch 109] Test loss: 2.437, accuracy: 0.614
[Epoch 110] Train loss: 0.548, accuracy: 0.921
[Epoch 110] Test loss: 2.419, accuracy: 0.613
[Epoch 111] Train loss: 0.546, accuracy: 0.923
[Epoch 111] Test loss: 2.405, accuracy: 0.622
[Epoch 112] Train loss: 0.548, accuracy: 0.922
[Epoch 112] Test loss: 2.403, accuracy: 0.619
[Epoch 113] Train loss: 0.547, accuracy: 0.923
[Epoch 113] Test loss: 2.410, accuracy: 0.622
[Epoch 114] Train loss: 0.547, accuracy: 0.923
[Epoch 114] Test loss: 2.420, accuracy: 0.620
[Epoch 115] Train loss: 0.549, accuracy: 0.921
[Epoch 115] Test loss: 2.411, accuracy: 0.613
[Epoch 116] Train loss: 0.548, accuracy: 0.921
[Epoch 116] Test loss: 2.403, accuracy: 0.615
[Epoch 117] Train loss: 0.549, accuracy: 0.920
[Epoch 117] Test loss: 2.413, accuracy: 0.611
[Epoch 118] Train loss: 0.544, accuracy: 0.924
[Epoch 118] Test loss: 2.415, accuracy: 0.618
[Epoch 119] Train loss: 0.538, accuracy: 0.926
[Epoch 119] Test loss: 2.440, accuracy: 0.613
[Epoch 120] Train loss: 0.534, accuracy: 0.927
[Epoch 120] Test loss: 2.433, accuracy: 0.617
[Epoch 121] Train loss: 0.542, accuracy: 0.925
[Epoch 121] Test loss: 2.448, accuracy: 0.620
[Epoch 122] Train loss: 0.543, accuracy: 0.923
[Epoch 122] Test loss: 2.440, accuracy: 0.613
[Epoch 123] Train loss: 0.536, accuracy: 0.927
[Epoch 123] Test loss: 2.429, accuracy: 0.616
[Epoch 124] Train loss: 0.543, accuracy: 0.924
[Epoch 124] Test loss: 2.396, accuracy: 0.616
[Epoch 125] Train loss: 0.535, accuracy: 0.928
[Epoch 125] Test loss: 2.422, accuracy: 0.620
[Epoch 126] Train loss: 0.541, accuracy: 0.926
[Epoch 126] Test loss: 2.430, accuracy: 0.618
[Epoch 127] Train loss: 0.539, accuracy: 0.925
[Epoch 127] Test loss: 2.427, accuracy: 0.611
[Epoch 128] Train loss: 0.536, accuracy: 0.924
[Epoch 128] Test loss: 2.429, accuracy: 0.612
[Epoch 129] Train loss: 0.542, accuracy: 0.922
[Epoch 129] Test loss: 2.451, accuracy: 0.611
[Epoch 130] Train loss: 0.537, accuracy: 0.926
[Epoch 130] Test loss: 2.428, accuracy: 0.615
[Epoch 131] Train loss: 0.537, accuracy: 0.925
[Epoch 131] Test loss: 2.432, accuracy: 0.616
[Epoch 132] Train loss: 0.538, accuracy: 0.923
[Epoch 132] Test loss: 2.409, accuracy: 0.621
[Epoch 133] Train loss: 0.536, accuracy: 0.927
[Epoch 133] Test loss: 2.447, accuracy: 0.616
[Epoch 134] Train loss: 0.539, accuracy: 0.927
[Epoch 134] Test loss: 2.449, accuracy: 0.616
[Epoch 135] Train loss: 0.534, accuracy: 0.928
[Epoch 135] Test loss: 2.458, accuracy: 0.615
[Epoch 136] Train loss: 0.542, accuracy: 0.922
[Epoch 136] Test loss: 2.463, accuracy: 0.615
[Epoch 137] Train loss: 0.538, accuracy: 0.927
[Epoch 137] Test loss: 2.408, accuracy: 0.621
[Epoch 138] Train loss: 0.527, accuracy: 0.932
[Epoch 138] Test loss: 2.428, accuracy: 0.616
[Epoch 139] Train loss: 0.537, accuracy: 0.926
[Epoch 139] Test loss: 2.427, accuracy: 0.616
[Epoch 140] Train loss: 0.535, accuracy: 0.926
[Epoch 140] Test loss: 2.433, accuracy: 0.613
[Epoch 141] Train loss: 0.534, accuracy: 0.928
[Epoch 141] Test loss: 2.457, accuracy: 0.617
[Epoch 142] Train loss: 0.538, accuracy: 0.926
[Epoch 142] Test loss: 2.422, accuracy: 0.620
[Epoch 143] Train loss: 0.534, accuracy: 0.926
[Epoch 143] Test loss: 2.421, accuracy: 0.622
[Epoch 144] Train loss: 0.537, accuracy: 0.927
[Epoch 144] Test loss: 2.418, accuracy: 0.620
[Epoch 145] Train loss: 0.533, accuracy: 0.927
[Epoch 145] Test loss: 2.438, accuracy: 0.620
[Epoch 146] Train loss: 0.535, accuracy: 0.928
[Epoch 146] Test loss: 2.423, accuracy: 0.621
[Epoch 147] Train loss: 0.532, accuracy: 0.929
[Epoch 147] Test loss: 2.432, accuracy: 0.618
[Epoch 148] Train loss: 0.531, accuracy: 0.926
[Epoch 148] Test loss: 2.408, accuracy: 0.619
[Epoch 149] Train loss: 0.537, accuracy: 0.927
[Epoch 149] Test loss: 2.427, accuracy: 0.617
[Epoch 150] Train loss: 0.532, accuracy: 0.928
[Epoch 150] Test loss: 2.429, accuracy: 0.618
[Epoch 151] Train loss: 0.533, accuracy: 0.928
[Epoch 151] Test loss: 2.436, accuracy: 0.620
[Epoch 152] Train loss: 0.525, accuracy: 0.931
[Epoch 152] Test loss: 2.433, accuracy: 0.621
[Epoch 153] Train loss: 0.537, accuracy: 0.927
[Epoch 153] Test loss: 2.437, accuracy: 0.616
[Epoch 154] Train loss: 0.530, accuracy: 0.927
[Epoch 154] Test loss: 2.410, accuracy: 0.623
[Epoch 155] Train loss: 0.537, accuracy: 0.926
[Epoch 155] Test loss: 2.436, accuracy: 0.619
[Epoch 156] Train loss: 0.529, accuracy: 0.930
[Epoch 156] Test loss: 2.455, accuracy: 0.614
[Epoch 157] Train loss: 0.529, accuracy: 0.930
[Epoch 157] Test loss: 2.425, accuracy: 0.618
[Epoch 158] Train loss: 0.527, accuracy: 0.930
[Epoch 158] Test loss: 2.445, accuracy: 0.614
[Epoch 159] Train loss: 0.529, accuracy: 0.930
[Epoch 159] Test loss: 2.440, accuracy: 0.618
[Epoch 160] Train loss: 0.528, accuracy: 0.929
[Epoch 160] Test loss: 2.433, accuracy: 0.621
[Epoch 161] Train loss: 0.532, accuracy: 0.927
[Epoch 161] Test loss: 2.445, accuracy: 0.616
[Epoch 162] Train loss: 0.531, accuracy: 0.929
[Epoch 162] Test loss: 2.462, accuracy: 0.619
[Epoch 163] Train loss: 0.531, accuracy: 0.928
[Epoch 163] Test loss: 2.419, accuracy: 0.617
[Epoch 164] Train loss: 0.526, accuracy: 0.933
[Epoch 164] Test loss: 2.451, accuracy: 0.613
[Epoch 165] Train loss: 0.527, accuracy: 0.930
[Epoch 165] Test loss: 2.472, accuracy: 0.614
[Epoch 166] Train loss: 0.529, accuracy: 0.931
[Epoch 166] Test loss: 2.454, accuracy: 0.616
[Epoch 167] Train loss: 0.530, accuracy: 0.930
[Epoch 167] Test loss: 2.443, accuracy: 0.619
[Epoch 168] Train loss: 0.531, accuracy: 0.928
[Epoch 168] Test loss: 2.427, accuracy: 0.616
[Epoch 169] Train loss: 0.532, accuracy: 0.928
[Epoch 169] Test loss: 2.445, accuracy: 0.615
[Epoch 170] Train loss: 0.531, accuracy: 0.929
[Epoch 170] Test loss: 2.419, accuracy: 0.620
[Epoch 171] Train loss: 0.530, accuracy: 0.928
[Epoch 171] Test loss: 2.452, accuracy: 0.612
[Epoch 172] Train loss: 0.528, accuracy: 0.928
[Epoch 172] Test loss: 2.448, accuracy: 0.617
[Epoch 173] Train loss: 0.535, accuracy: 0.928
[Epoch 173] Test loss: 2.452, accuracy: 0.615
[Epoch 174] Train loss: 0.529, accuracy: 0.930
[Epoch 174] Test loss: 2.465, accuracy: 0.616
[Epoch 175] Train loss: 0.534, accuracy: 0.927
